time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.novatel_msg_header.message_name,.novatel_msg_header.port,.novatel_msg_header.sequence_num,.novatel_msg_header.percent_idle_time,.novatel_msg_header.gps_time_status,.novatel_msg_header.gps_week_num,.novatel_msg_header.gps_seconds,.novatel_msg_header.receiver_status.original_status_code,.novatel_msg_header.receiver_status.error_flag,.novatel_msg_header.receiver_status.temperature_flag,.novatel_msg_header.receiver_status.voltage_supply_flag,.novatel_msg_header.receiver_status.antenna_powered,.novatel_msg_header.receiver_status.antenna_is_open,.novatel_msg_header.receiver_status.antenna_is_shorted,.novatel_msg_header.receiver_status.cpu_overload_flag,.novatel_msg_header.receiver_status.com1_buffer_overrun,.novatel_msg_header.receiver_status.com2_buffer_overrun,.novatel_msg_header.receiver_status.com3_buffer_overrun,.novatel_msg_header.receiver_status.usb_buffer_overrun,.novatel_msg_header.receiver_status.rf1_agc_flag,.novatel_msg_header.receiver_status.rf2_agc_flag,.novatel_msg_header.receiver_status.almanac_flag,.novatel_msg_header.receiver_status.position_solution_flag,.novatel_msg_header.receiver_status.position_fixed_flag,.novatel_msg_header.receiver_status.clock_steering_status_enabled,.novatel_msg_header.receiver_status.clock_model_flag,.novatel_msg_header.receiver_status.oemv_external_oscillator_flag,.novatel_msg_header.receiver_status.software_resource_flag,.novatel_msg_header.receiver_status.aux1_status_event_flag,.novatel_msg_header.receiver_status.aux2_status_event_flag,.novatel_msg_header.receiver_status.aux3_status_event_flag,.novatel_msg_header.receiver_software_version,.week,.seconds,.latitude,.longitude,.height,.north_velocity,.east_velocity,.up_velocity,.roll,.pitch,.azimuth,.status
2024/09/04/14:08:33.728480,34773,1725451713,728182714,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.53,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.53,48.7967917138,1.98696543716,201.6798,-1.0751,-0.7747,0.001,-0.051137851,-0.663763405,213.764500497,INS_SOLUTION_GOOD
2024/09/04/14:08:33.760632,34774,1725451713,743724485,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.54,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.54,48.7967916158,1.98696533397,201.6796,-1.078,-0.7739,-0.008,-0.040032707,-0.665053569,213.763308128,INS_SOLUTION_GOOD
2024/09/04/14:08:33.760646,34775,1725451713,757678967,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.55,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.55,48.7967915177,1.98696522926,201.6796,-1.0797,-0.7781,0.0046,-0.036489572,-0.656971567,213.759959967,INS_SOLUTION_GOOD
2024/09/04/14:08:33.763754,34776,1725451713,763199221,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.56,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.56,48.7967914201,1.98696512433,201.6796,-1.0803,-0.7796,0.0086,-0.045483257,-0.658908453,213.760236816,INS_SOLUTION_GOOD
2024/09/04/14:08:33.770022,34777,1725451713,769184639,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.57,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.57,48.7967913223,1.98696502013,201.6796,-1.0813,-0.7804,0.0044,-0.044449016,-0.665172123,213.760740365,INS_SOLUTION_GOOD
2024/09/04/14:08:33.782589,34778,1725451713,779637087,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.58,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.58,48.7967912242,1.98696491678,201.6794,-1.0808,-0.7756,-0.0054,-0.037343321,-0.669420171,213.760886855,INS_SOLUTION_GOOD
2024/09/04/14:08:33.789668,34779,1725451713,788500018,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.59,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.59,48.7967911251,1.98696481332,201.6794,-1.0867,-0.7748,0.0025,-0.022684029,-0.664276414,213.759096588,INS_SOLUTION_GOOD
2024/09/04/14:08:33.808865,34780,1725451713,807754092,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.6,48.7967910266,1.98696470979,201.6794,-1.0873,-0.7737,0.0059,-0.016609972,-0.668187734,213.758763025,INS_SOLUTION_GOOD
2024/09/04/14:08:33.811437,34781,1725451713,809489282,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.61,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.61,48.796790928,1.98696460514,201.6795,-1.0894,-0.7777,0.0111,-0.018122469,-0.667813346,213.758320483,INS_SOLUTION_GOOD
2024/09/04/14:08:33.821694,34782,1725451713,818482079,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.62,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.62,48.7967908288,1.98696449999,201.6794,-1.0931,-0.7818,0.0027,-0.018807479,-0.663306205,213.759727994,INS_SOLUTION_GOOD
2024/09/04/14:08:33.831549,34783,1725451713,830996610,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.63,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.63,48.7967907296,1.98696439672,201.6794,-1.0951,-0.7774,-0.0002,-0.008202701,-0.670135282,213.757699954,INS_SOLUTION_GOOD
2024/09/04/14:08:33.863364,34784,1725451713,844150583,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.64,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.64,48.7967906304,1.98696429356,201.6793,-1.0934,-0.7751,0.0032,0.006684608,-0.67378916,213.757840517,INS_SOLUTION_GOOD
2024/09/04/14:08:33.863414,34785,1725451713,855276006,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.65,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.65,48.796790531,1.98696418887,201.6794,-1.0942,-0.7787,0.007,0.011937731,-0.669508775,213.758320355,INS_SOLUTION_GOOD
2024/09/04/14:08:33.863446,34786,1725451713,861629191,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.66,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.66,48.7967904309,1.98696408344,201.6793,-1.1012,-0.7835,0.0072,0.013892039,-0.663472981,213.756083469,INS_SOLUTION_GOOD
2024/09/04/14:08:33.893062,34787,1725451713,871078944,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.67,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.67,48.7967903318,1.98696397893,201.6793,-1.0992,-0.7819,0.0067,0.013449635,-0.671827808,213.757174126,INS_SOLUTION_GOOD
2024/09/04/14:08:33.893088,34788,1725451713,881311577,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.68,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.68,48.796790232,1.98696387506,201.6793,-1.1013,-0.7786,0.006,0.019707587,-0.676464866,213.757318378,INS_SOLUTION_GOOD
2024/09/04/14:08:33.893111,34789,1725451713,891299310,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.69,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.69,48.7967901321,1.9869637695,201.6793,-1.1022,-0.7847,0.0021,0.021023826,-0.676057416,213.756407458,INS_SOLUTION_GOOD
2024/09/04/14:08:33.908206,34790,1725451713,907765838,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.7,48.7967900321,1.98696366447,201.6793,-1.1035,-0.7854,0.0027,0.022661217,-0.678559689,213.753904662,INS_SOLUTION_GOOD
2024/09/04/14:08:33.913406,34791,1725451713,912777755,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.71,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.71,48.7967899319,1.98696355912,201.6792,-1.1054,-0.7875,0.0013,0.025995612,-0.681270328,213.751790921,INS_SOLUTION_GOOD
2024/09/04/14:08:33.921299,34792,1725451713,918936090,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.72,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.72,48.7967898318,1.98696345371,201.6792,-1.1044,-0.7871,0.002,0.026413826,-0.682349903,213.753914615,INS_SOLUTION_GOOD
2024/09/04/14:08:33.948381,34793,1725451713,929388325,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.73,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.73,48.7967897314,1.9869633468,201.6792,-1.1076,-0.7929,0.0036,0.017937982,-0.679417324,213.745863278,INS_SOLUTION_GOOD
2024/09/04/14:08:33.948391,34794,1725451713,938878324,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.74,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.74,48.7967896307,1.98696324109,201.679,-1.1112,-0.791,-0.0066,0.015708893,-0.680362229,213.749859192,INS_SOLUTION_GOOD
2024/09/04/14:08:33.956316,34795,1725451713,955466548,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.75,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.75,48.7967895301,1.98696313576,201.6789,-1.1121,-0.7894,-0.0051,0.017052231,-0.687670961,213.747869584,INS_SOLUTION_GOOD
2024/09/04/14:08:33.960097,34796,1725451713,959328153,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.76,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.76,48.7967894289,1.98696302929,201.6788,-1.1151,-0.7918,-0.0038,0.012542615,-0.682520643,213.746461541,INS_SOLUTION_GOOD
2024/09/04/14:08:33.972996,34797,1725451713,972099339,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.77,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.77,48.7967893281,1.9869629238,201.6787,-1.1142,-0.7898,-0.0067,0.010585015,-0.688664955,213.745846202,INS_SOLUTION_GOOD
2024/09/04/14:08:33.981459,34798,1725451713,981057227,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.78,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.78,48.7967892268,1.98696281776,201.6786,-1.1169,-0.7909,-0.001,0.008661104,-0.688486418,213.745594922,INS_SOLUTION_GOOD
2024/09/04/14:08:34.003926,34799,1725451714,1104291,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.79,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.79,48.7967891251,1.98696271121,201.6785,-1.1207,-0.7921,-0.0023,0.000321269,-0.684762461,213.746748503,INS_SOLUTION_GOOD
2024/09/04/14:08:34.026542,34800,1725451714,12622416,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.8,48.7967890236,1.98696260595,201.6784,-1.1228,-0.7897,-0.0042,-0.000557864,-0.693524094,213.746678618,INS_SOLUTION_GOOD
2024/09/04/14:08:34.026555,34801,1725451714,12622416,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.81,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.81,48.7967889219,1.98696250038,201.6783,-1.1224,-0.7899,-0.0051,0.00082061,-0.696670698,213.748415298,INS_SOLUTION_GOOD
2024/09/04/14:08:34.026559,34802,1725451714,24213841,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.82,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.82,48.7967888197,1.98696239452,201.6783,-1.1252,-0.7898,0.0031,-0.00044026,-0.693300186,213.747315751,INS_SOLUTION_GOOD
2024/09/04/14:08:34.037503,34803,1725451714,32030605,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.83,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.83,48.7967887177,1.98696228831,201.6783,-1.1265,-0.7921,0.0063,-0.004988069,-0.697965759,213.747791681,INS_SOLUTION_GOOD
2024/09/04/14:08:34.051368,34804,1725451714,45344531,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.84,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.84,48.7967886161,1.98696218306,201.6783,-1.124,-0.7886,0.0089,-0.007424918,-0.707171228,213.750943728,INS_SOLUTION_GOOD
2024/09/04/14:08:34.057655,34805,1725451714,57321385,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.85,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.85,48.7967885133,1.98696207704,201.6783,-1.1302,-0.79,0.0095,-0.008051895,-0.704337899,213.749984637,INS_SOLUTION_GOOD
2024/09/04/14:08:34.060637,34806,1725451714,60270812,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.86,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.86,48.7967884113,1.98696197088,201.6783,-1.1298,-0.7926,0.0072,-0.013869087,-0.715336514,213.752692808,INS_SOLUTION_GOOD
2024/09/04/14:08:34.072019,34807,1725451714,71371328,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.87,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.87,48.7967883089,1.98696186501,201.6784,-1.1291,-0.792,0.0111,-0.015001227,-0.718654839,213.753783301,INS_SOLUTION_GOOD
2024/09/04/14:08:34.081525,34808,1725451714,81121991,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.88,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.88,48.7967882065,1.98696175688,201.6784,-1.1287,-0.8014,0.0124,-0.025480692,-0.716082271,213.751622831,INS_SOLUTION_GOOD
2024/09/04/14:08:34.089893,34809,1725451714,89588578,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.89,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.89,48.7967881041,1.98696164998,201.6784,-1.1304,-0.8018,0.0097,-0.028309543,-0.722593179,213.752687154,INS_SOLUTION_GOOD
2024/09/04/14:08:34.108793,34810,1725451714,108501113,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.9,48.7967880019,1.98696154281,201.6785,-1.1279,-0.8035,0.0099,-0.029835758,-0.731675947,213.751074221,INS_SOLUTION_GOOD
2024/09/04/14:08:34.117336,34811,1725451714,116946549,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.91,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.91,48.7967878995,1.98696143535,201.6785,-1.1284,-0.8039,0.0071,-0.031122419,-0.733120129,213.752316674,INS_SOLUTION_GOOD
2024/09/04/14:08:34.118829,34812,1725451714,118542544,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.92,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.92,48.7967877967,1.98696132647,201.6785,-1.1301,-0.8098,0.0056,-0.037324821,-0.731137958,213.74820538,INS_SOLUTION_GOOD
2024/09/04/14:08:34.129117,34813,1725451714,128753871,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.93,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.93,48.7967876942,1.98696121756,201.6785,-1.1307,-0.8134,0.0066,-0.044085394,-0.733691895,213.747650995,INS_SOLUTION_GOOD
2024/09/04/14:08:34.139381,34814,1725451714,138716172,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.94,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.94,48.7967875915,1.98696110859,201.6785,-1.132,-0.8153,0.0054,-0.047339157,-0.735682804,213.745496472,INS_SOLUTION_GOOD
2024/09/04/14:08:34.155849,34815,1725451714,155591843,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.95,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.95,48.7967874889,1.98696100007,201.6784,-1.1314,-0.8139,-0.0004,-0.046958974,-0.738866277,213.744354309,INS_SOLUTION_GOOD
2024/09/04/14:08:34.159867,34816,1725451714,159320264,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.96,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.96,48.7967873861,1.98696089085,201.6783,-1.1321,-0.8157,-0.0053,-0.048778981,-0.739333791,213.742504136,INS_SOLUTION_GOOD
2024/09/04/14:08:34.171916,34817,1725451714,171515887,/novatel/imu,INSPVAA,USB3,0,10.5,FINESTEERING,2330,302848.97,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302848.97,48.7967872826,1.98696078054,201.6782,-1.1366,-0.8207,-0.0038,-0.050797785,-0.729419042,213.735927931,INS_SOLUTION_GOOD
